,Produit,Baseline (14-Feb-2020),Price (Latest date),Variation,Année,Mois
25224,Fruit et Légume,1.84,2.2,19.57,2022,08
25225,Fruit et Légume,9.8,8.48,-13.47,2022,08
25226,Fruit et Légume,14.64,20.05,36.92,2022,08
25227,Fruit et Légume,399.26,970.27,143.02,2022,08
25228,Fruit et Légume,25.01,21.01,-15.99,2022,08
25229,Fruit et Légume,0.83,1.12,34.94,2022,08
25230,Fruit et Légume,2.39,2.54,6.28,2022,08
25231,Fruit et Légume,1.05,1.07,2.04,2022,08
25232,Fruit et Légume,36.16,28.68,-20.69,2022,08
25233,Fruit et Légume,12.32,11.42,-7.28,2022,08
25234,Fruit et Légume,1.5,2.49,66.0,2022,08
25235,Fruit et Légume,12.84,12.02,-6.39,2022,08
25236,Fruit et Légume,4463.92,6325.01,41.69,2022,08
25237,Fruit et Légume,39.05,48.11,23.2,2022,08
25238,Fruit et Légume,40.65,44.17,8.66,2022,08
25239,Fruit et Légume,2.55,2.65,3.92,2022,08
25240,Fruit et Légume,2.34,2.07,-11.54,2022,08
25241,Fruit et Légume,0.8,1.01,26.25,2022,08
25242,Fruit et Légume,5793.67,8064.28,39.19,2022,08
25243,Fruit et Légume,133.31,128.13,-3.89,2022,08
25244,Fruit et Légume,769.6,2.16,-99.72,2022,08
25245,Fruit et Légume,73.96,96.84,30.94,2022,08
25246,Fruit et Légume,2971.77,2508.33,-15.59,2022,08
25247,Fruit et Légume,9.74,9.46,-2.87,2022,08
25248,Fruit et Légume,27.92,31.83,14.0,2022,08
25249,Fruit et Légume,457.04,417.0,-8.76,2022,08
25250,Fruit et Légume,1054.34,1348.18,27.87,2022,08
25251,Fruit et Légume,6.37,4.19,-34.22,2022,08
25252,Fruit et Légume,2.26,2.62,15.93,2022,08
25253,Fruit et Légume,28.28,28.73,1.59,2022,08
25254,Fruit et Légume,199.38,267.35,34.09,2022,08
25255,Fruit et Légume,3.54,4.25,20.18,2022,08
25256,Fruit et Légume,0.89,0.9,1.12,2022,08
25257,Fruit et Légume,170.66,201.27,17.94,2022,08
25258,Fruit et Légume,3.27,2.98,-8.87,2022,08
25259,Fruit et Légume,5.32,5.16,-3.01,2022,08
25260,Fruit et Légume,120.53,138.16,14.63,2022,08
25261,Fruit et Légume,10.45,11.88,13.68,2022,08
25262,Fruit et Légume,2.97,3.69,24.1,2022,08
25263,Fruit et Légume,5.73,5.78,0.87,2022,08
25264,Fruit et Légume,1.54,1.63,5.84,2022,08
25265,Fruit et Légume,11181.28,11337.46,1.4,2022,08
25266,Fruit et Légume,6.2,7.01,13.06,2022,08
25267,Fruit et Légume,422.49,419.05,-0.81,2022,08
25268,Fruit et Légume,7.14,6.99,-2.1,2022,08
25269,Fruit et Légume,2.33,2.34,0.43,2022,08
25270,Fruit et Légume,3.67,4.28,16.62,2022,08
25271,Fruit et Légume,86.88,119.59,37.65,2022,08
25272,Fruit et Légume,3893.65,3166.76,-18.67,2022,08
25273,Fruit et Légume,6.95,7.74,11.41,2022,08
25274,Fruit et Légume,7.47,4.41,-40.96,2022,08
25275,Fruit et Légume,1134.81,1255.55,10.64,2022,08
25276,Fruit et Légume,4.56,4.64,1.79,2022,08
25277,Fruit et Légume,3.24,3.02,-6.79,2022,08
25278,Fruit et Légume,3.15,1.79,-43.17,2022,08
25279,Fruit et Légume,4.67,3.79,-18.84,2022,08
25280,Fruit et Légume,79.91,96.25,20.44,2022,08
25281,Fruit et Légume,28.45,3.28,-88.47,2022,08
25282,Fruit et Légume,1.45,1.43,-1.38,2022,08
25283,Fruit et Légume,1.34,1.75,30.49,2022,08
25284,Fruit et Légume,24.97,27.57,10.41,2022,08
25285,Fruit et Légume,19.2,26.32,37.08,2022,08
25286,Fruit et Légume,39.88,2.73,-93.15,2022,08
25287,Fruit et Légume,0.57,0.79,38.6,2022,08
25288,Fruit et Légume,2709.1,2646.98,-2.29,2022,08
25289,Fruit et Légume,84.24,89.4,6.13,2022,08
25290,Fruit et Légume,12.5,13.25,6.0,2022,08
25291,Fruit et Légume,5.77,9.74,68.75,2022,08
25292,Fruit et Légume,23.37,28.73,22.95,2022,08
25293,Fruit et Légume,4.13,4.06,-1.69,2022,08
25294,Fruit et Légume,4.92,12.39,151.86,2022,08
25295,Fruit et Légume,134.11,120.39,-10.23,2022,08
25296,Fruit et Légume,6483.84,6464.12,-0.3,2022,08
25297,Fruit et Légume,7633.79,10073.46,31.96,2022,08
25298,Fruit et Légume,16.98,18.91,11.37,2022,08
25299,Fruit et Légume,64.13,79.04,23.25,2022,08
25300,Fruit et Légume,4.48,4.74,5.8,2022,08
25301,Fruit et Légume,0.97,1.26,29.9,2022,08
25302,Fruit et Légume,3.78,4.12,8.99,2022,08
25303,Fruit et Légume,6.31,7.34,16.32,2022,08
25304,Fruit et Légume,64763.43,68307.19,5.47,2022,08
25305,Fruit et Légume,349.68,494.61,41.45,2022,08
25306,Fruit et Légume,816.74,1327.28,62.51,2022,08
25307,Fruit et Légume,22.27,24.52,10.1,2022,08
25308,Fruit et Légume,22.63,2.47,-89.09,2022,08
25309,Fruit et Légume,3.75,2.98,-20.53,2022,08
25310,Fruit et Légume,7.5,5.0,-33.33,2022,08
25311,Fruit et Légume,3.99,4.17,4.51,2022,08
25312,Fruit et Légume,36.99,36.33,-1.78,2022,08
25313,Fruit et Légume,3.4,4.74,39.41,2022,08
25314,Fruit et Légume,1350.0,1233.18,-8.65,2022,08
25315,Fruit et Légume,2.27,2.51,10.57,2022,08
25316,Fruit et Légume,4.14,4.14,0.0,2022,08
25317,Fruit et Légume,15.92,27.27,71.29,2022,08
25318,Fruit et Légume,234.11,273.39,16.78,2022,08
25319,Fruit et Légume,1250.0,1833.34,46.67,2022,08
25320,Fruit et Légume,32.5,48.13,48.09,2022,08
25321,Fruit et Légume,4.5,6.33,40.67,2022,08
25322,Fruit et Légume,4.07,4.5,10.57,2022,08
25323,Fruit et Légume,1502.14,1166.66,-22.33,2022,08
25324,Fruit et Légume,6910.51,11333.33,64.0,2022,08
25325,Fruit et Légume,6.5,6.5,0.0,2022,08
25326,Fruit et Légume,2.76,16.16,485.51,2022,08
25327,Fruit et Légume,2.8,3.02,7.86,2022,08
25328,Fruit et Légume,4.34,4.34,0.0,2022,08
25329,Fruit et Légume,4.83,5.18,7.22,2022,08
25330,Fruit et Légume,66.22,68.5,3.44,2022,08
25331,Fruit et Légume,1.8,2.05,13.89,2022,08
25332,Fruit et Légume,98.08,101.84,3.83,2022,08
25333,Fruit et Légume,1.5,2.43,62.0,2022,08
25334,Fruit et Légume,7.92,7.76,-2.02,2022,08
25335,Fruit et Légume,69.27,1.43,-97.94,2022,08
25336,Fruit et Légume,456.41,471.66,3.34,2022,08
25337,Fruit et Légume,4.34,4.42,1.88,2022,08
25338,Fruit et Légume,2.25,2.29,1.78,2022,08
25339,Fruit et Légume,1.36,1.52,11.55,2022,08
25340,Fruit et Légume,2.17,2.25,3.82,2022,08
25341,Fruit et Légume,1830.12,1562.5,-14.62,2022,08
25342,Fruit et Légume,163.92,186.69,13.89,2022,08
25343,Fruit et Légume,1.88,2.66,41.26,2022,08
25344,Fruit et Légume,0.84,0.82,-2.38,2022,08
25345,Fruit et Légume,3.77,3.81,1.06,2022,08
25346,Fruit et Légume,1.72,1.83,6.4,2022,08
25347,Fruit et Légume,2.24,3.84,71.56,2022,08
25348,Fruit et Légume,3.0,5.05,68.33,2022,08
25349,Fruit et Légume,9.24,10.19,10.28,2022,08
25350,Fruit et Légume,15.13,14.93,-1.31,2022,08
25351,Fruit et Légume,5.89,7.78,32.09,2022,08
25352,Fruit et Légume,8.0,7.52,-6.0,2022,08
25353,Fruit et Légume,17.85,22.03,23.41,2022,08
25354,Fruit et Légume,3.91,4.63,18.34,2022,08
25355,Fruit et Légume,3.94,3.75,-4.75,2022,08
25356,Fruit et Légume,1079.99,1375.82,27.39,2022,08
25357,Fruit et Légume,12.95,12.71,-1.86,2022,08
25358,Fruit et Légume,1502.14,1733.81,15.42,2022,08
25359,Fruit et Légume,1351.27,1774.73,31.34,2022,08
25360,Fruit et Légume,4.34,3.99,-8.06,2022,08
25361,Fruit et Légume,6.21,6.59,6.12,2022,08
25362,Fruit et Légume,6043.18,8436.03,39.6,2022,08
25363,Fruit et Légume,273.47,257.5,-5.84,2022,08
25364,Fruit et Légume,2313.64,2276.17,-1.62,2022,08
25365,Fruit et Légume,4.22,7.56,79.15,2022,08
25366,Fruit et Légume,6.48,7.01,8.18,2022,08
25367,Fruit et Légume,8.77,5.47,-37.63,2022,08
25368,Fruit et Légume,1.81,2.29,26.52,2022,08
25369,Fruit et Légume,30.85,35.6,15.41,2022,08
25370,Fruit et Légume,2.29,2.45,6.99,2022,08
25371,Fruit et Légume,749.57,700.01,-6.61,2022,08
25372,Fruit et Légume,22.44,22.42,-0.09,2022,08
25373,Fruit et Légume,18.38,19.97,8.65,2022,08
25374,Fruit et Légume,120.51,130.46,8.26,2022,08
25375,Fruit et Légume,259.43,313.55,20.86,2022,08
25376,Fruit et Légume,2.06,1.91,-7.14,2022,08
25377,Fruit et Légume,23.48,26.99,14.96,2022,08
25378,Fruit et Légume,1.64,1.79,9.15,2022,08
25379,Fruit et Légume,1.06,1.58,49.19,2022,08
25380,Fruit et Légume,4.07,3.29,-19.09,2022,08
25381,Fruit et Légume,1.98,2.25,13.78,2022,08
25382,Fruit et Légume,4.92,5.15,4.67,2022,08
25383,Fruit et Légume,2.56,2.62,2.23,2022,08
25384,Fruit et Légume,23.31,22.51,-3.43,2022,08
25385,Fruit et Légume,1252.88,1600.0,27.71,2022,08
25386,Fruit et Légume,1.78,1.88,5.54,2022,08
25387,Fruit et Légume,2.61,3.46,32.4,2022,08
25388,Fruit et Légume,3.45,2.78,-19.42,2022,08
25389,Fruit et Légume,9.71,19.29,98.63,2022,08
25390,Fruit et Légume,1.33,2.22,66.7,2022,08
25391,Fruit et Légume,3.51,3.51,0.0,2022,08
25392,Fruit et Légume,125.69,125.38,-0.25,2022,08
25393,Fruit et Légume,1375.0,1375.0,0.0,2022,08
25394,Fruit et Légume,2000.67,3333.34,66.61,2022,08
25395,Fruit et Légume,1.4,1.7,21.43,2022,08
25396,Fruit et Légume,11.45,24.87,117.21,2022,08
25397,Fruit et Légume,30.03,30.0,-0.1,2022,08
25398,Fruit et Légume,17.05,24.63,44.46,2022,08
25399,Fruit et Légume,3.0,3.26,8.67,2022,08
25400,Fruit et Légume,4.3,8.82,105.12,2022,08
25401,Fruit et Légume,901.31,1056.37,17.2,2022,08
25402,Fruit et Légume,27.87,35.17,26.18,2022,08
25403,Fruit et Légume,2.46,2.94,19.63,2022,08
25404,Fruit et Légume,8.94,9.42,5.4,2022,08
25405,Fruit et Légume,2.34,2.34,0.0,2022,08
25406,Fruit et Légume,319.04,484.24,51.78,2022,08
25407,Fruit et Légume,33967.19,36959.66,8.81,2022,08
25408,Fruit et Légume,1.31,2.14,63.58,2022,08
25409,Fruit et Légume,132.56,167.58,26.42,2022,08
25410,Fruit et Légume,2.1,2.34,11.43,2022,08
25411,Fruit et Légume,1.33,1.17,-11.82,2022,08
25412,Fruit et Légume,1372.3,0.97,-99.93,2022,08
25413,Fruit et Légume,306.62,398.51,29.97,2022,08
25414,Fruit et Légume,9.81,10.79,10.0,2022,08
25415,Fruit et Légume,1.76,1.87,6.25,2022,08
25416,Fruit et Légume,908.78,653.18,-28.13,2022,08
25417,Fruit et Légume,1.38,1.39,0.93,2022,08
25418,Fruit et Légume,738.89,738.15,-0.1,2022,08
25419,Fruit et Légume,470.76,545.19,15.81,2022,08
25420,Fruit et Légume,253.04,241.54,-4.55,2022,08
25421,Fruit et Légume,59.05,71.87,21.71,2022,08
25422,Fruit et Légume,3.55,3.7,4.23,2022,08
25423,Fruit et Légume,7854.6,8191.46,4.29,2022,08
25424,Fruit et Légume,0.59,0.63,6.54,2022,08
25425,Fruit et Légume,4.0,4.83,20.75,2022,08
25426,Fruit et Légume,1.84,2.18,18.4,2022,08
25427,Fruit et Légume,9.8,8.44,-13.89,2022,08
25428,Fruit et Légume,14.64,20.04,36.9,2022,08
25429,Fruit et Légume,399.26,967.86,142.41,2022,08
25430,Fruit et Légume,25.01,21.01,-15.99,2022,08
25431,Fruit et Légume,0.83,1.12,34.94,2022,08
25432,Fruit et Légume,2.39,2.54,6.28,2022,08
25433,Fruit et Légume,1.05,1.09,3.95,2022,08
25434,Fruit et Légume,36.16,28.68,-20.69,2022,08
25435,Fruit et Légume,12.32,11.43,-7.24,2022,08
25436,Fruit et Légume,1.5,2.49,66.0,2022,08
25437,Fruit et Légume,12.84,12.05,-6.14,2022,08
25438,Fruit et Légume,4463.92,6325.01,41.69,2022,08
25439,Fruit et Légume,39.05,48.14,23.29,2022,08
25440,Fruit et Légume,40.65,44.27,8.91,2022,08
25441,Fruit et Légume,2.55,2.64,3.64,2022,08
25442,Fruit et Légume,2.34,2.07,-11.54,2022,08
25443,Fruit et Légume,0.8,1.01,26.25,2022,08
25444,Fruit et Légume,5793.67,7849.99,35.49,2022,08
25445,Fruit et Légume,133.31,128.13,-3.89,2022,08
25446,Fruit et Légume,769.6,2.16,-99.72,2022,08
25447,Fruit et Légume,73.96,97.91,32.38,2022,08
25448,Fruit et Légume,2971.77,2508.33,-15.59,2022,08
25449,Fruit et Légume,9.74,9.48,-2.7,2022,08
25450,Fruit et Légume,27.92,31.83,14.0,2022,08
25451,Fruit et Légume,457.04,417.0,-8.76,2022,08
25452,Fruit et Légume,1054.34,1360.15,29.01,2022,08
25453,Fruit et Légume,6.37,4.19,-34.22,2022,08
25454,Fruit et Légume,2.26,2.62,15.93,2022,08
25455,Fruit et Légume,28.28,28.65,1.31,2022,08
25456,Fruit et Légume,199.38,267.43,34.13,2022,08
25457,Fruit et Légume,3.54,4.25,20.06,2022,08
25458,Fruit et Légume,0.89,0.9,1.12,2022,08
25459,Fruit et Légume,170.66,201.9,18.31,2022,08
25460,Fruit et Légume,3.27,2.98,-8.87,2022,08
25461,Fruit et Légume,5.32,5.16,-3.01,2022,08
25462,Fruit et Légume,120.53,138.17,14.63,2022,08
25463,Fruit et Légume,10.45,11.95,14.35,2022,08
25464,Fruit et Légume,2.97,3.69,24.29,2022,08
25465,Fruit et Légume,5.73,5.78,0.87,2022,08
25466,Fruit et Légume,1.54,1.63,5.84,2022,08
25467,Fruit et Légume,11181.28,12051.53,7.78,2022,08
25468,Fruit et Légume,6.2,7.01,13.02,2022,08
25469,Fruit et Légume,422.49,419.14,-0.79,2022,08
25470,Fruit et Légume,7.14,6.99,-2.1,2022,08
25471,Fruit et Légume,2.33,2.34,0.43,2022,08
25472,Fruit et Légume,3.67,4.28,16.62,2022,08
25473,Fruit et Légume,86.88,119.28,37.29,2022,08
25474,Fruit et Légume,3893.65,3166.76,-18.67,2022,08
25475,Fruit et Légume,6.95,7.75,11.45,2022,08
25476,Fruit et Légume,7.47,4.41,-40.96,2022,08
25477,Fruit et Légume,1134.81,1274.6,12.32,2022,08
25478,Fruit et Légume,4.56,4.64,1.85,2022,08
25479,Fruit et Légume,3.24,3.02,-6.79,2022,08
25480,Fruit et Légume,3.15,1.79,-43.17,2022,08
25481,Fruit et Légume,4.67,3.79,-18.84,2022,08
25482,Fruit et Légume,79.91,96.6,20.89,2022,08
25483,Fruit et Légume,28.45,3.28,-88.47,2022,08
25484,Fruit et Légume,1.45,1.43,-1.38,2022,08
25485,Fruit et Légume,1.34,1.74,29.85,2022,08
25486,Fruit et Légume,24.97,27.6,10.54,2022,08
25487,Fruit et Légume,19.2,26.28,36.87,2022,08
25488,Fruit et Légume,39.88,2.73,-93.15,2022,08
25489,Fruit et Légume,0.57,0.79,39.35,2022,08
25490,Fruit et Légume,2709.1,2649.98,-2.18,2022,08
25491,Fruit et Légume,84.24,89.73,6.52,2022,08
25492,Fruit et Légume,12.5,12.19,-2.48,2022,08
25493,Fruit et Légume,5.77,10.48,81.63,2022,08
25494,Fruit et Légume,23.37,28.75,23.01,2022,08
25495,Fruit et Légume,4.13,4.06,-1.63,2022,08
25496,Fruit et Légume,4.92,12.41,152.18,2022,08
25497,Fruit et Légume,134.11,120.28,-10.31,2022,08
25498,Fruit et Légume,6483.84,6464.12,-0.3,2022,08
25499,Fruit et Légume,7633.79,10182.71,33.39,2022,08
25500,Fruit et Légume,16.98,18.98,11.77,2022,08
25501,Fruit et Légume,64.13,79.01,23.2,2022,08
25502,Fruit et Légume,4.48,4.74,5.8,2022,08
25503,Fruit et Légume,0.97,1.27,30.78,2022,08
25504,Fruit et Légume,3.78,4.12,8.99,2022,08
25505,Fruit et Légume,6.31,7.72,22.32,2022,08
25506,Fruit et Légume,64763.43,68884.79,6.36,2022,08
25507,Fruit et Légume,349.68,494.97,41.55,2022,08
25508,Fruit et Légume,816.74,1359.13,66.41,2022,08
25509,Fruit et Légume,22.27,24.51,10.06,2022,08
25510,Fruit et Légume,22.63,2.47,-89.09,2022,08
25511,Fruit et Légume,3.75,2.98,-20.53,2022,08
25512,Fruit et Légume,2.76,16.16,485.51,2022,09
25513,Fruit et Légume,2.8,3.02,7.86,2022,09
25514,Fruit et Légume,7.5,5.0,-33.33,2022,09
25515,Fruit et Légume,3.4,4.74,39.41,2022,09
25516,Fruit et Légume,3.99,4.17,4.51,2022,09
25517,Fruit et Légume,6910.51,11333.33,64.0,2022,09
25518,Fruit et Légume,2.27,2.51,10.57,2022,09
25519,Fruit et Légume,1350.0,1233.18,-8.65,2022,09
25520,Fruit et Légume,36.99,36.33,-1.78,2022,09
25521,Fruit et Légume,15.92,27.27,71.29,2022,09
25522,Fruit et Légume,1502.14,1166.66,-22.33,2022,09
25523,Fruit et Légume,6.5,6.5,0.0,2022,09
25524,Fruit et Légume,4.34,4.34,0.0,2022,09
25525,Fruit et Légume,4.07,4.5,10.57,2022,09
25526,Fruit et Légume,4.14,4.14,0.0,2022,09
25527,Fruit et Légume,4.5,6.33,40.67,2022,09
25528,Fruit et Légume,234.11,273.47,16.81,2022,09
25529,Fruit et Légume,32.5,48.13,48.09,2022,09
25530,Fruit et Légume,1250.0,1833.34,46.67,2022,09
25531,Fruit et Légume,4.83,4.96,2.69,2022,09
25532,Fruit et Légume,66.22,68.5,3.44,2022,09
25533,Fruit et Légume,1.8,2.09,16.03,2022,09
25534,Fruit et Légume,98.08,102.06,4.06,2022,09
25535,Fruit et Légume,1.5,2.43,62.0,2022,09
25536,Fruit et Légume,7.92,7.76,-1.98,2022,09
25537,Fruit et Légume,69.27,1.43,-97.94,2022,09
25538,Fruit et Légume,456.41,471.66,3.34,2022,09
25539,Fruit et Légume,4.34,4.43,2.07,2022,09
25540,Fruit et Légume,2.25,2.29,1.78,2022,09
25541,Fruit et Légume,1.36,1.54,13.24,2022,09
25542,Fruit et Légume,2.17,2.23,2.76,2022,09
25543,Fruit et Légume,1830.12,1562.5,-14.62,2022,09
25544,Fruit et Légume,163.92,188.48,14.98,2022,09
25545,Fruit et Légume,1.88,2.65,40.96,2022,09
25546,Fruit et Légume,0.84,0.82,-2.38,2022,09
25547,Fruit et Légume,3.77,3.81,1.06,2022,09
25548,Fruit et Légume,1.72,1.83,6.4,2022,09
25549,Fruit et Légume,2.24,3.84,71.43,2022,09
25550,Fruit et Légume,3.0,5.18,72.67,2022,09
25551,Fruit et Légume,9.24,10.19,10.28,2022,09
25552,Fruit et Légume,15.13,15.1,-0.2,2022,09
25553,Fruit et Légume,5.89,7.8,32.43,2022,09
25554,Fruit et Légume,8.0,7.52,-6.0,2022,09
25555,Fruit et Légume,17.85,22.05,23.53,2022,09
25556,Fruit et Légume,3.91,4.62,18.27,2022,09
25557,Fruit et Légume,3.94,3.77,-4.31,2022,09
25558,Fruit et Légume,1079.99,1378.57,27.65,2022,09
25559,Fruit et Légume,12.95,12.69,-2.01,2022,09
25560,Fruit et Légume,1502.14,1744.45,16.13,2022,09
25561,Fruit et Légume,1351.27,1823.07,34.92,2022,09
25562,Fruit et Légume,4.34,3.99,-8.06,2022,09
25563,Fruit et Légume,6.21,6.59,6.12,2022,09
25564,Fruit et Légume,6043.18,8557.54,41.61,2022,09
25565,Fruit et Légume,273.47,257.5,-5.84,2022,09
25566,Fruit et Légume,2313.64,2274.65,-1.69,2022,09
25567,Fruit et Légume,4.22,7.56,79.15,2022,09
25568,Fruit et Légume,6.48,7.01,8.18,2022,09
25569,Fruit et Légume,8.77,5.47,-37.63,2022,09
25570,Fruit et Légume,1.81,2.29,26.52,2022,09
25571,Fruit et Légume,30.85,35.6,15.41,2022,09
25572,Fruit et Légume,2.29,2.45,6.99,2022,09
25573,Fruit et Légume,749.57,700.01,-6.61,2022,09
25574,Fruit et Légume,22.44,22.42,-0.09,2022,09
25575,Fruit et Légume,18.38,19.96,8.59,2022,09
25576,Fruit et Légume,120.51,130.37,8.18,2022,09
25577,Fruit et Légume,259.43,316.68,22.07,2022,09
25578,Fruit et Légume,2.06,1.89,-8.18,2022,09
25579,Fruit et Légume,23.48,27.08,15.34,2022,09
25580,Fruit et Légume,1.64,1.79,9.15,2022,09
25581,Fruit et Légume,1.06,1.59,49.73,2022,09
25582,Fruit et Légume,4.07,3.28,-19.41,2022,09
25583,Fruit et Légume,1.98,2.27,14.65,2022,09
25584,Fruit et Légume,4.92,4.83,-1.89,2022,09
25585,Fruit et Légume,2.56,2.62,2.34,2022,09
25586,Fruit et Légume,23.31,22.51,-3.43,2022,09
25587,Fruit et Légume,1252.88,1600.0,27.71,2022,09
25588,Fruit et Légume,1.78,1.9,6.5,2022,09
25589,Fruit et Légume,2.61,3.55,36.02,2022,09
25590,Fruit et Légume,3.45,2.84,-17.68,2022,09
25591,Fruit et Légume,9.71,19.27,98.41,2022,09
25592,Fruit et Légume,1.33,2.12,59.4,2022,09
25593,Fruit et Légume,3.51,3.51,0.0,2022,09
25594,Fruit et Légume,125.69,125.38,-0.25,2022,09
25595,Fruit et Légume,1375.0,1375.0,0.0,2022,09
25596,Fruit et Légume,2000.67,3333.34,66.61,2022,09
25597,Fruit et Légume,1.4,1.7,21.43,2022,09
25598,Fruit et Légume,11.45,24.87,117.21,2022,09
25599,Fruit et Légume,30.03,30.0,-0.1,2022,09
25600,Fruit et Légume,17.05,24.63,44.46,2022,09
25601,Fruit et Légume,3.0,3.26,8.67,2022,09
25602,Fruit et Légume,4.3,8.82,105.12,2022,09
25603,Fruit et Légume,901.31,1056.37,17.2,2022,09
25604,Fruit et Légume,27.87,35.87,28.7,2022,09
25605,Fruit et Légume,2.46,3.02,22.76,2022,09
25606,Fruit et Légume,8.94,9.48,6.07,2022,09
25607,Fruit et Légume,2.34,2.34,0.0,2022,09
25608,Fruit et Légume,319.04,487.75,52.88,2022,09
25609,Fruit et Légume,33967.19,37132.18,9.32,2022,09
25610,Fruit et Légume,1.31,2.16,64.89,2022,09
25611,Fruit et Légume,132.56,174.13,31.36,2022,09
25612,Fruit et Légume,2.1,2.34,11.43,2022,09
25613,Fruit et Légume,1.33,1.18,-11.17,2022,09
25614,Fruit et Légume,1372.3,0.97,-99.93,2022,09
25615,Fruit et Légume,306.62,403.29,31.53,2022,09
25616,Fruit et Légume,9.81,10.83,10.35,2022,09
25617,Fruit et Légume,1.76,1.87,6.49,2022,09
25618,Fruit et Légume,908.78,653.18,-28.13,2022,09
25619,Fruit et Légume,1.38,1.41,2.17,2022,09
25620,Fruit et Légume,738.89,742.64,0.51,2022,09
25621,Fruit et Légume,470.76,545.09,15.79,2022,09
25622,Fruit et Légume,253.04,240.11,-5.11,2022,09
25623,Fruit et Légume,59.05,71.87,21.71,2022,09
25624,Fruit et Légume,3.55,3.7,4.23,2022,09
25625,Fruit et Légume,7854.6,8196.5,4.35,2022,09
25626,Fruit et Légume,0.59,0.64,8.47,2022,09
25627,Fruit et Légume,4.0,4.83,20.75,2022,09
25628,Fruit et Légume,1.84,2.05,11.41,2022,09
25629,Fruit et Légume,9.8,8.42,-14.07,2022,09
25630,Fruit et Légume,14.64,20.01,36.69,2022,09
25631,Fruit et Légume,399.26,1064.43,166.6,2022,09
25632,Fruit et Légume,25.01,21.01,-15.99,2022,09
25633,Fruit et Légume,0.83,1.12,35.46,2022,09
25634,Fruit et Légume,2.39,2.54,6.28,2022,09
25635,Fruit et Légume,1.05,1.14,8.16,2022,09
25636,Fruit et Légume,36.16,28.68,-20.69,2022,09
25637,Fruit et Légume,12.32,11.39,-7.51,2022,09
25638,Fruit et Légume,1.5,2.49,66.0,2022,09
25639,Fruit et Légume,12.84,12.13,-5.53,2022,09
25640,Fruit et Légume,4463.92,6325.01,41.69,2022,09
25641,Fruit et Légume,39.05,48.15,23.3,2022,09
25642,Fruit et Légume,40.65,44.33,9.06,2022,09
25643,Fruit et Légume,2.55,2.6,1.96,2022,09
25644,Fruit et Légume,2.34,2.07,-11.54,2022,09
25645,Fruit et Légume,0.8,1.01,26.25,2022,09
25646,Fruit et Légume,5793.67,7849.99,35.49,2022,09
25647,Fruit et Légume,133.31,128.13,-3.89,2022,09
25648,Fruit et Légume,769.6,2.16,-99.72,2022,09
25649,Fruit et Légume,73.96,97.91,32.38,2022,09
25650,Fruit et Légume,2971.77,2508.33,-15.59,2022,09
25651,Fruit et Légume,9.74,9.5,-2.46,2022,09
25652,Fruit et Légume,27.92,31.83,14.0,2022,09
25653,Fruit et Légume,457.04,417.0,-8.76,2022,09
25654,Fruit et Légume,1054.34,1383.79,31.25,2022,09
25655,Fruit et Légume,6.37,4.19,-34.22,2022,09
25656,Fruit et Légume,2.26,2.62,15.93,2022,09
25657,Fruit et Légume,28.28,28.54,0.93,2022,09
25658,Fruit et Légume,199.38,267.02,33.93,2022,09
25659,Fruit et Légume,3.54,4.25,20.06,2022,09
25660,Fruit et Légume,0.89,0.9,1.12,2022,09
25661,Fruit et Légume,170.66,201.78,18.24,2022,09
25662,Fruit et Légume,3.27,2.98,-8.87,2022,09
25663,Fruit et Légume,5.32,5.16,-3.01,2022,09
25664,Fruit et Légume,120.53,139.41,15.67,2022,09
25665,Fruit et Légume,10.45,12.37,18.37,2022,09
25666,Fruit et Légume,2.97,3.7,24.58,2022,09
25667,Fruit et Légume,5.73,5.78,0.87,2022,09
25668,Fruit et Légume,1.54,1.63,5.84,2022,09
25669,Fruit et Légume,11181.28,12056.0,7.82,2022,09
25670,Fruit et Légume,6.2,6.99,12.74,2022,09
25671,Fruit et Légume,422.49,419.7,-0.66,2022,09
25672,Fruit et Légume,7.14,6.99,-2.1,2022,09
25673,Fruit et Légume,2.33,2.34,0.43,2022,09
25674,Fruit et Légume,3.67,4.28,16.62,2022,09
25675,Fruit et Légume,86.88,118.93,36.89,2022,09
25676,Fruit et Légume,3893.65,3166.76,-18.67,2022,09
25677,Fruit et Légume,6.95,7.72,11.08,2022,09
25678,Fruit et Légume,7.47,4.41,-40.96,2022,09
25679,Fruit et Légume,1134.81,1300.0,14.56,2022,09
25680,Fruit et Légume,4.56,4.63,1.54,2022,09
25681,Fruit et Légume,3.24,3.01,-7.14,2022,09
25682,Fruit et Légume,3.15,1.79,-43.17,2022,09
